Year,State,NY,Restaurant,Illnesses,Hospitalizations,Deaths
2009,Minnesota,FALSE,TRUE,2,0,0
2009,Minnesota,FALSE,FALSE,16,0,0
2009,Minnesota,FALSE,TRUE,5,0,0
2009,Minnesota,FALSE,TRUE,3,0,0
2009,Minnesota,FALSE,TRUE,21,0,0
2009,Minnesota,FALSE,TRUE,7,0,0
2009,Minnesota,FALSE,TRUE,5,0,0
2009,Minnesota,FALSE,TRUE,22,1,0
2009,Minnesota,FALSE,TRUE,16,0,0
2009,Minnesota,FALSE,TRUE,11,2,0
2009,Minnesota,FALSE,TRUE,6,0,0
2009,Alaska,FALSE,FALSE,35,0,0
2009,Alabama,FALSE,TRUE,13,0,0
2009,Illinois,FALSE,TRUE,6,0,0
2009,Illinois,FALSE,TRUE,23,0,0
2009,Illinois,FALSE,TRUE,4,0,0
2009,Illinois,FALSE,FALSE,31,0,0
2009,Illinois,FALSE,TRUE,26,1,0
2009,Illinois,FALSE,TRUE,2,0,0
2009,Illinois,FALSE,TRUE,4,0,0
2009,Illinois,FALSE,FALSE,7,2,0
2009,Illinois,FALSE,TRUE,16,0,0
2009,Illinois,FALSE,TRUE,5,0,0
2009,Illinois,FALSE,FALSE,51,0,0
2009,Illinois,FALSE,TRUE,10,0,0
2009,Illinois,FALSE,TRUE,3,0,0
2009,Illinois,FALSE,TRUE,5,0,0
2009,Illinois,FALSE,TRUE,13,0,0
2009,Illinois,FALSE,FALSE,2,0,0
2009,Illinois,FALSE,TRUE,22,1,0
2009,Pennsylvania,FALSE,FALSE,9,1,0
2009,Tennessee,FALSE,FALSE,8,1,0
2009,Tennessee,FALSE,TRUE,9,0,0
2009,New York,TRUE,TRUE,96,0,0
2009,Massachusetts,FALSE,TRUE,5,0,0
2009,Massachusetts,FALSE,FALSE,3,2,0
2009,Massachusetts,FALSE,FALSE,32,0,0
2009,Michigan,FALSE,TRUE,15,0,0
2009,New York,TRUE,TRUE,24,0,0
2009,Massachusetts,FALSE,FALSE,2,0,0
2009,Tennessee,FALSE,TRUE,22,4,0
2009,Tennessee,FALSE,TRUE,6,0,0
2009,New York,TRUE,TRUE,6,0,0
2009,Florida,FALSE,TRUE,24,0,0
2009,New York,TRUE,TRUE,51,1,0
2009,New York,TRUE,TRUE,9,1,0
2009,New York,TRUE,TRUE,12,0,0
2009,Florida,FALSE,TRUE,15,0,0
2009,Florida,FALSE,FALSE,13,2,0
2009,New York,TRUE,FALSE,20,0,0
2009,Wyoming,FALSE,FALSE,13,0,0
2009,Illinois,FALSE,FALSE,189,1,0
2009,Illinois,FALSE,TRUE,6,0,0
2009,Illinois,FALSE,FALSE,6,1,0
2009,Illinois,FALSE,TRUE,27,0,0
2009,Illinois,FALSE,FALSE,24,0,0
2009,Illinois,FALSE,FALSE,5,0,0
2009,Massachusetts,FALSE,TRUE,9,0,0
2009,Michigan,FALSE,TRUE,14,1,0
2009,Ohio,FALSE,TRUE,3,0,0
2009,Michigan,FALSE,TRUE,18,0,0
2009,Wisconsin,FALSE,TRUE,16,0,0
2009,Wisconsin,FALSE,TRUE,5,0,0
2009,Wisconsin,FALSE,TRUE,90,0,0
2009,Ohio,FALSE,FALSE,20,0,0
2009,Florida,FALSE,FALSE,5,1,0
2009,New Hampshire,FALSE,FALSE,11,0,0
2009,Arkansas,FALSE,FALSE,5,3,0
2009,Missouri,FALSE,TRUE,17,0,0
2009,Idaho,FALSE,FALSE,8,0,0
2009,Minnesota,FALSE,TRUE,15,0,0
2009,Ohio,FALSE,TRUE,3,0,0
2009,Ohio,FALSE,FALSE,2,0,0
2009,Wisconsin,FALSE,TRUE,23,0,0
2009,Florida,FALSE,TRUE,4,0,0
2009,Michigan,FALSE,TRUE,12,0,0
2009,Michigan,FALSE,TRUE,131,2,0
2009,Michigan,FALSE,TRUE,9,NA,0
2009,Ohio,FALSE,TRUE,3,0,0
2009,Ohio,FALSE,FALSE,70,1,0
2009,Connecticut,FALSE,TRUE,21,0,0
2009,Connecticut,FALSE,TRUE,7,2,0
2009,Connecticut,FALSE,TRUE,4,1,0
2009,California,FALSE,TRUE,3,0,0
2009,Illinois,FALSE,TRUE,2,0,0
2009,Minnesota,FALSE,TRUE,10,0,0
2009,Missouri,FALSE,FALSE,40,0,0
2009,New York,TRUE,TRUE,13,4,0
2009,New York,TRUE,TRUE,3,0,0
2009,Oklahoma,FALSE,TRUE,25,4,0
2009,Ohio,FALSE,TRUE,10,0,0
2009,Alabama,FALSE,TRUE,35,0,0
2009,Wisconsin,FALSE,FALSE,16,0,0
2009,South Carolina,FALSE,FALSE,14,0,0
2009,South Carolina,FALSE,TRUE,4,0,0
2009,Illinois,FALSE,TRUE,3,1,0
2009,Illinois,FALSE,TRUE,4,1,0
2009,California,FALSE,TRUE,4,0,0
2009,Ohio,FALSE,FALSE,3,0,0
2009,Oregon,FALSE,TRUE,12,NA,0
2009,Oregon,FALSE,FALSE,49,0,0
2009,Hawaii,FALSE,FALSE,13,0,0
2009,Connecticut,FALSE,FALSE,60,5,0
2009,Illinois,FALSE,FALSE,11,0,0
2009,Ohio,FALSE,FALSE,23,0,0
2009,Minnesota,FALSE,TRUE,17,0,0
2009,Ohio,FALSE,TRUE,3,2,0
2009,Mississippi,FALSE,FALSE,66,0,0
2009,Mississippi,FALSE,FALSE,184,3,0
2009,Iowa,FALSE,FALSE,27,1,0
2009,Oregon,FALSE,TRUE,11,0,0
2009,Connecticut,FALSE,FALSE,5,1,0
2009,Connecticut,FALSE,FALSE,47,0,0
2009,Connecticut,FALSE,TRUE,13,0,0
2009,Wisconsin,FALSE,TRUE,8,0,0
2009,California,FALSE,FALSE,10,0,0
2009,New York,TRUE,FALSE,3,0,0
2009,Wisconsin,FALSE,FALSE,14,2,0
2009,Florida,FALSE,TRUE,3,1,0
2009,Pennsylvania,FALSE,FALSE,5,0,0
2009,Florida,FALSE,FALSE,30,0,0
2009,Pennsylvania,FALSE,FALSE,2,0,0
2009,Illinois,FALSE,FALSE,5,0,0
2009,Illinois,FALSE,FALSE,39,0,0
2009,Illinois,FALSE,FALSE,32,0,0
2009,Illinois,FALSE,TRUE,18,0,0
2009,California,FALSE,TRUE,10,0,0
2009,California,FALSE,TRUE,7,0,0
2009,California,FALSE,TRUE,4,0,0
2009,Ohio,FALSE,FALSE,2,0,0
2009,California,FALSE,FALSE,9,0,0
2009,California,FALSE,TRUE,4,0,0
2009,California,FALSE,TRUE,5,0,0
2009,California,FALSE,FALSE,31,0,0
2009,California,FALSE,TRUE,7,0,0
2009,California,FALSE,FALSE,7,0,0
2009,California,FALSE,TRUE,9,0,0
2009,Ohio,FALSE,TRUE,15,0,0
2009,New York,TRUE,FALSE,20,1,0
2009,Virginia,FALSE,FALSE,19,0,0
2009,South Carolina,FALSE,FALSE,350,0,0
2009,South Carolina,FALSE,FALSE,13,0,0
2009,Arizona,FALSE,TRUE,13,0,0
2009,Connecticut,FALSE,TRUE,2,0,0
2009,Virginia,FALSE,FALSE,12,0,0
2009,Wisconsin,FALSE,TRUE,62,1,0
2009,Minnesota,FALSE,FALSE,4,0,0
2009,Wisconsin,FALSE,FALSE,49,NA,NA
2009,Ohio,FALSE,TRUE,2,1,0
2009,California,FALSE,FALSE,26,0,0
2009,Maryland,FALSE,TRUE,3,0,0
2009,Wisconsin,FALSE,FALSE,8,0,0
2009,Maryland,FALSE,TRUE,12,0,0
2009,Massachusetts,FALSE,FALSE,50,NA,0
2009,Maryland,FALSE,TRUE,13,0,0
2009,California,FALSE,FALSE,18,0,0
2009,Minnesota,FALSE,FALSE,11,0,0
2009,Maryland,FALSE,FALSE,7,0,0
2009,Virginia,FALSE,FALSE,4,1,0
2009,Tennessee,FALSE,TRUE,11,0,0
2009,Kansas,FALSE,TRUE,4,0,0
2009,Illinois,FALSE,TRUE,3,0,0
2009,Illinois,FALSE,TRUE,2,0,0
2009,Illinois,FALSE,FALSE,25,1,0
2009,Illinois,FALSE,TRUE,3,0,0
2009,Illinois,FALSE,FALSE,43,0,0
2009,Illinois,FALSE,FALSE,35,0,0
2009,New York,TRUE,FALSE,9,0,0
2009,Colorado,FALSE,TRUE,5,0,0
2009,Washington,FALSE,FALSE,13,3,0
2009,Ohio,FALSE,FALSE,19,0,0
2009,Ohio,FALSE,FALSE,5,0,0
2009,Connecticut,FALSE,FALSE,100,0,0
2009,Connecticut,FALSE,FALSE,10,0,0
2009,Connecticut,FALSE,FALSE,2,0,0
2009,Massachusetts,FALSE,FALSE,70,2,0
2009,Minnesota,FALSE,FALSE,18,0,0
2009,Minnesota,FALSE,TRUE,2,1,0
2009,Georgia,FALSE,FALSE,8,0,0
2009,New York,TRUE,TRUE,19,2,0
2009,Missouri,FALSE,TRUE,11,0,0
2009,Missouri,FALSE,FALSE,5,1,0
2009,California,FALSE,TRUE,10,0,0
2009,California,FALSE,FALSE,6,0,0
2009,Ohio,FALSE,TRUE,2,0,0
2009,New Mexico,FALSE,FALSE,3,0,0
2009,Ohio,FALSE,TRUE,2,0,0
2009,Ohio,FALSE,TRUE,2,0,0
2009,Ohio,FALSE,FALSE,15,0,0
2009,Minnesota,FALSE,FALSE,16,3,0
2009,Ohio,FALSE,TRUE,4,0,0
2009,Ohio,FALSE,FALSE,2,2,0
2009,Ohio,FALSE,TRUE,4,2,0
2009,Florida,FALSE,FALSE,30,0,0
2009,Florida,FALSE,FALSE,24,0,0
2009,Oklahoma,FALSE,FALSE,39,0,0
2009,Tennessee,FALSE,TRUE,6,0,0
2009,Ohio,FALSE,FALSE,22,0,0
2009,California,FALSE,FALSE,14,0,0
2009,California,FALSE,TRUE,4,0,0
2009,California,FALSE,TRUE,21,0,0
2009,Florida,FALSE,FALSE,3,NA,NA
2009,Florida,FALSE,TRUE,3,NA,NA
2009,Missouri,FALSE,FALSE,25,0,0
2009,Ohio,FALSE,FALSE,2,0,0
2009,Florida,FALSE,TRUE,5,NA,NA
2009,Florida,FALSE,FALSE,4,NA,NA
2009,Florida,FALSE,FALSE,2,NA,NA
2009,Michigan,FALSE,FALSE,13,0,0
2009,Michigan,FALSE,FALSE,9,NA,0
2009,Michigan,FALSE,TRUE,2,NA,0
2009,Michigan,FALSE,TRUE,7,0,0
2009,California,FALSE,TRUE,6,0,0
2009,Utah,FALSE,FALSE,15,NA,0
2009,Utah,FALSE,FALSE,10,0,0
2009,Colorado,FALSE,TRUE,6,0,0
2009,Minnesota,FALSE,FALSE,6,0,0
2009,Minnesota,FALSE,TRUE,5,0,0
2009,Illinois,FALSE,TRUE,34,14,0
2009,Colorado,FALSE,TRUE,4,0,0
2009,Colorado,FALSE,TRUE,5,0,0
2009,North Carolina,FALSE,FALSE,10,0,0
2009,California,FALSE,FALSE,7,0,0
2009,Colorado,FALSE,TRUE,10,1,0
2009,Colorado,FALSE,TRUE,2,0,0
2009,Colorado,FALSE,FALSE,9,0,0
2009,Massachusetts,FALSE,FALSE,7,1,0
2009,Indiana,FALSE,FALSE,7,1,0
2009,Indiana,FALSE,FALSE,107,0,0
2009,Tennessee,FALSE,TRUE,53,7,0
2009,Colorado,FALSE,TRUE,32,0,0
2009,Kansas,FALSE,TRUE,2,0,0
2009,Kansas,FALSE,TRUE,13,0,0
2009,Nevada,FALSE,FALSE,44,0,0
2009,New Hampshire,FALSE,FALSE,45,1,0
2009,New Hampshire,FALSE,FALSE,133,5,0
2009,Hawaii,FALSE,FALSE,6,0,0
2009,Kansas,FALSE,FALSE,4,0,0
2009,Nevada,FALSE,TRUE,7,0,0
2009,North Dakota,FALSE,FALSE,55,8,0
2009,North Dakota,FALSE,FALSE,36,2,0
2009,North Dakota,FALSE,FALSE,88,0,0
2009,Maine,FALSE,FALSE,6,1,0
2009,New York,TRUE,FALSE,24,0,0
2009,Connecticut,FALSE,FALSE,8,0,0
2009,Oregon,FALSE,TRUE,26,8,0
2009,Oregon,FALSE,TRUE,3,0,0
2009,Oregon,FALSE,TRUE,31,1,0
2009,Oregon,FALSE,TRUE,17,0,0
2009,Oregon,FALSE,FALSE,18,0,0
2009,Oregon,FALSE,FALSE,21,0,0
2009,New York,TRUE,TRUE,18,2,0
2009,New York,TRUE,TRUE,13,1,0
2009,New York,TRUE,TRUE,23,2,0
2009,New York,TRUE,FALSE,40,0,0
2009,Wisconsin,FALSE,FALSE,24,0,0
2009,Michigan,FALSE,FALSE,20,0,0
2009,Ohio,FALSE,FALSE,36,0,0
2009,California,FALSE,TRUE,19,0,0
2009,New Mexico,FALSE,FALSE,12,0,0
2009,New Mexico,FALSE,FALSE,48,2,0
2009,Ohio,FALSE,FALSE,2,1,0
2009,Michigan,FALSE,FALSE,4,1,0
2009,Illinois,FALSE,TRUE,10,0,0
2009,South Carolina,FALSE,FALSE,50,0,0
2009,New York,TRUE,FALSE,2,0,0
2009,New York,TRUE,FALSE,2,2,0
2009,New York,TRUE,FALSE,3,1,0
2009,Kansas,FALSE,FALSE,5,0,0
2009,Kansas,FALSE,TRUE,3,0,0
2009,Kansas,FALSE,TRUE,6,0,0
2009,Minnesota,FALSE,FALSE,2,0,0
2009,Georgia,FALSE,TRUE,4,0,0
2009,New York,TRUE,TRUE,12,2,0
2009,Pennsylvania,FALSE,TRUE,2,0,0
2009,Georgia,FALSE,FALSE,11,0,0
2009,Ohio,FALSE,FALSE,2,0,0
2009,New Hampshire,FALSE,FALSE,31,1,0
2009,Maryland,FALSE,TRUE,3,0,0
2009,Georgia,FALSE,TRUE,46,1,0
2009,California,FALSE,TRUE,6,0,0
2009,Idaho,FALSE,TRUE,9,0,0
2009,Minnesota,FALSE,TRUE,3,0,0
2009,Minnesota,FALSE,FALSE,6,1,0
2009,Minnesota,FALSE,TRUE,3,1,0
2009,New York,TRUE,FALSE,2,1,0
2009,Massachusetts,FALSE,TRUE,6,2,0
2009,Wisconsin,FALSE,FALSE,52,1,0
2009,Illinois,FALSE,TRUE,14,3,0
2009,Illinois,FALSE,TRUE,9,0,0
2009,Tennessee,FALSE,TRUE,10,3,0
2009,Hawaii,FALSE,FALSE,21,0,0
2009,Maryland,FALSE,TRUE,26,0,0
2009,Maryland,FALSE,TRUE,6,0,0
2009,Arizona,FALSE,FALSE,40,0,0
2009,Hawaii,FALSE,FALSE,2,1,0
2009,Illinois,FALSE,FALSE,3,0,0
2009,Washington,FALSE,FALSE,5,2,0
2009,Florida,FALSE,TRUE,4,0,0
2009,Massachusetts,FALSE,FALSE,91,0,0
2009,Michigan,FALSE,FALSE,4,2,1
2009,Michigan,FALSE,TRUE,9,3,0
2009,Michigan,FALSE,TRUE,21,7,0
2009,Minnesota,FALSE,TRUE,2,0,0
2009,Arizona,FALSE,FALSE,2,0,0
2009,Arizona,FALSE,FALSE,2,0,0
2009,Arizona,FALSE,FALSE,9,0,0
2009,Minnesota,FALSE,TRUE,3,0,0
2009,Illinois,FALSE,FALSE,303,0,0
2009,Arizona,FALSE,FALSE,8,0,0
2009,Oregon,FALSE,TRUE,12,0,0
2009,Oregon,FALSE,FALSE,59,0,0
2009,Oregon,FALSE,TRUE,8,0,0
2009,Florida,FALSE,FALSE,13,0,0
2009,Ohio,FALSE,TRUE,6,0,0
2009,Virginia,FALSE,TRUE,19,2,0
2009,California,FALSE,TRUE,5,0,0
2009,California,FALSE,TRUE,10,0,0
2009,Virginia,FALSE,FALSE,11,1,0
2009,Illinois,FALSE,TRUE,17,6,0
2009,Arizona,FALSE,FALSE,9,0,0
2009,Arizona,FALSE,FALSE,7,0,0
2009,Arizona,FALSE,FALSE,23,0,0
2009,Arizona,FALSE,FALSE,8,0,0
2009,Louisiana,FALSE,FALSE,200,4,0
2009,Washington,FALSE,FALSE,3,0,0
2009,Washington,FALSE,TRUE,5,0,0
2009,Wisconsin,FALSE,FALSE,12,0,0
2009,Connecticut,FALSE,TRUE,9,0,0
2009,Kansas,FALSE,TRUE,39,1,0
2009,Kansas,FALSE,TRUE,3,0,0
2009,Kansas,FALSE,TRUE,4,0,0
2009,Kansas,FALSE,TRUE,33,7,0
2009,Kansas,FALSE,TRUE,17,0,0
2009,Kansas,FALSE,TRUE,3,0,0
2009,Kansas,FALSE,TRUE,4,1,0
2009,Kansas,FALSE,TRUE,6,0,0
2009,Ohio,FALSE,FALSE,8,NA,0
2009,Ohio,FALSE,TRUE,2,NA,0
2009,Ohio,FALSE,TRUE,3,NA,0
2009,Ohio,FALSE,FALSE,2,NA,0
2009,Ohio,FALSE,FALSE,10,NA,0
2009,Ohio,FALSE,FALSE,6,0,0
2009,Ohio,FALSE,FALSE,11,4,0
2009,Ohio,FALSE,FALSE,2,0,0
2009,Arizona,FALSE,FALSE,5,1,0
2009,Michigan,FALSE,TRUE,14,2,0
2009,Maryland,FALSE,FALSE,54,0,0
2009,Wisconsin,FALSE,FALSE,27,0,0
2009,California,FALSE,FALSE,7,0,0
2009,Illinois,FALSE,TRUE,4,2,0
2009,Wisconsin,FALSE,FALSE,16,0,0
2009,Illinois,FALSE,FALSE,15,1,0
2009,Pennsylvania,FALSE,FALSE,9,1,0
2009,West Virginia,FALSE,FALSE,21,9,2
2009,Pennsylvania,FALSE,FALSE,29,4,0
2009,Pennsylvania,FALSE,FALSE,2,0,0
2009,Hawaii,FALSE,FALSE,27,1,0
2009,Hawaii,FALSE,FALSE,26,0,0
2009,Massachusetts,FALSE,TRUE,8,0,0
2009,Maryland,FALSE,FALSE,27,6,0
2009,Ohio,FALSE,TRUE,10,0,0
2009,Illinois,FALSE,TRUE,19,NA,0
2009,Michigan,FALSE,FALSE,67,0,0
2009,Arizona,FALSE,FALSE,40,0,0
2009,Tennessee,FALSE,TRUE,13,6,0
2009,Tennessee,FALSE,FALSE,5,0,0
2009,Illinois,FALSE,FALSE,9,0,0
2009,Minnesota,FALSE,TRUE,27,0,0
2009,New York,TRUE,FALSE,10,6,0
2009,New York,TRUE,FALSE,13,0,0
2009,Missouri,FALSE,FALSE,30,0,0
2009,Florida,FALSE,TRUE,10,0,0
2009,New York,TRUE,TRUE,23,0,0
2009,California,FALSE,TRUE,9,0,0
2009,California,FALSE,TRUE,14,0,0
2009,California,FALSE,TRUE,2,0,0
2009,California,FALSE,FALSE,2,1,0
2009,Oregon,FALSE,FALSE,2,0,0
2009,Illinois,FALSE,FALSE,7,1,0
2009,Minnesota,FALSE,TRUE,5,0,0
2009,Arizona,FALSE,FALSE,3,0,0
2009,South Carolina,FALSE,TRUE,4,0,0
2009,Colorado,FALSE,TRUE,2,0,0
2009,Colorado,FALSE,TRUE,15,0,0
2009,Colorado,FALSE,TRUE,5,0,0
2009,Colorado,FALSE,TRUE,6,0,0
2009,Colorado,FALSE,TRUE,3,2,0
2009,Colorado,FALSE,FALSE,28,1,0
2009,Wisconsin,FALSE,TRUE,7,0,0
2009,Ohio,FALSE,FALSE,105,0,0
2009,California,FALSE,TRUE,2,0,0
2009,California,FALSE,TRUE,7,1,0
2009,California,FALSE,TRUE,20,0,0
2009,California,FALSE,FALSE,16,0,0
2009,Ohio,FALSE,FALSE,9,1,0
2009,California,FALSE,TRUE,2,0,0
2009,California,FALSE,TRUE,15,0,0
2009,Florida,FALSE,TRUE,3,0,0
2009,Colorado,FALSE,FALSE,81,1,0
2009,Colorado,FALSE,FALSE,40,0,0
2009,Colorado,FALSE,TRUE,2,0,0
2009,Colorado,FALSE,FALSE,45,0,0
2009,Maine,FALSE,FALSE,44,NA,0
2009,Illinois,FALSE,FALSE,8,0,0
2009,Ohio,FALSE,TRUE,3,0,0
2009,Texas,FALSE,TRUE,11,1,0
2009,Texas,FALSE,TRUE,3,1,0
2009,Minnesota,FALSE,TRUE,4,0,0
2009,Texas,FALSE,TRUE,58,0,0
2009,Arkansas,FALSE,FALSE,160,0,0
2009,Oregon,FALSE,FALSE,51,1,0
2009,Pennsylvania,FALSE,FALSE,5,3,0
2009,Pennsylvania,FALSE,TRUE,12,0,0
2009,North Dakota,FALSE,TRUE,36,0,0
2009,Ohio,FALSE,TRUE,2,0,0
2009,Louisiana,FALSE,FALSE,800,0,0
2009,California,FALSE,TRUE,6,0,0
2009,Maryland,FALSE,FALSE,12,0,0
2009,New York,TRUE,TRUE,5,0,0
2009,Florida,FALSE,FALSE,13,0,0
2009,Colorado,FALSE,TRUE,13,2,0
2009,Michigan,FALSE,TRUE,5,0,0
2009,Minnesota,FALSE,TRUE,29,0,0
2009,Tennessee,FALSE,TRUE,36,3,0
2009,New York,TRUE,FALSE,6,0,0
2009,Texas,FALSE,FALSE,7,0,0
2009,Minnesota,FALSE,FALSE,19,0,0
2009,Texas,FALSE,FALSE,9,0,0
2009,Texas,FALSE,FALSE,25,0,0
2009,Pennsylvania,FALSE,TRUE,4,0,0
2009,Ohio,FALSE,FALSE,27,0,0
2009,Illinois,FALSE,TRUE,6,0,0
2009,Kansas,FALSE,TRUE,2,0,0
2009,Kansas,FALSE,TRUE,4,0,0
2009,Kansas,FALSE,FALSE,5,0,0
2009,Kansas,FALSE,TRUE,2,0,0
2009,Kansas,FALSE,TRUE,3,0,0
2009,Kansas,FALSE,TRUE,4,0,0
2009,Kansas,FALSE,FALSE,9,0,0
2009,South Dakota,FALSE,FALSE,6,0,0
2009,Ohio,FALSE,TRUE,4,0,0
2009,Ohio,FALSE,FALSE,14,0,0
2009,New York,TRUE,TRUE,10,0,0
2009,New York,TRUE,TRUE,37,1,0
2009,New York,TRUE,FALSE,20,0,0
2009,Wisconsin,FALSE,FALSE,16,0,0
2009,Illinois,FALSE,TRUE,5,0,0
2009,New York,TRUE,TRUE,5,0,0
2009,Florida,FALSE,FALSE,17,0,0
2009,Wisconsin,FALSE,FALSE,13,2,0
2009,Kansas,FALSE,TRUE,14,0,0
2009,Florida,FALSE,TRUE,11,0,0
2009,Florida,FALSE,TRUE,3,0,0
2009,Washington,FALSE,FALSE,4,0,0
2009,South Carolina,FALSE,FALSE,59,17,0
2009,South Carolina,FALSE,FALSE,8,0,0
2009,Ohio,FALSE,FALSE,9,0,0
2009,Washington,FALSE,FALSE,62,0,0
2009,South Carolina,FALSE,TRUE,9,0,0
2009,Washington,FALSE,FALSE,3,0,0
2009,Washington,FALSE,TRUE,10,0,0
2009,Washington,FALSE,FALSE,13,0,0
2009,Florida,FALSE,TRUE,5,0,0
2009,Ohio,FALSE,TRUE,4,0,0
2009,Hawaii,FALSE,FALSE,2,0,0
2009,Connecticut,FALSE,FALSE,5,0,0
2009,Connecticut,FALSE,TRUE,6,0,0
2009,Georgia,FALSE,FALSE,17,3,0
2009,Connecticut,FALSE,TRUE,6,0,0
2009,Missouri,FALSE,FALSE,6,1,0
2010,New York,TRUE,TRUE,10,0,0
2009,Missouri,FALSE,FALSE,54,0,0
2009,Iowa,FALSE,FALSE,11,4,0
2009,Michigan,FALSE,FALSE,50,0,0
2010,Illinois,FALSE,FALSE,7,0,0
2009,Arizona,FALSE,FALSE,6,0,0
2009,Arizona,FALSE,FALSE,4,0,0
2009,South Dakota,FALSE,FALSE,4,4,0
2009,New York,TRUE,TRUE,2,0,0
2009,Colorado,FALSE,FALSE,6,1,0
2009,Georgia,FALSE,TRUE,3,0,0
2009,Ohio,FALSE,TRUE,5,0,0
2009,Minnesota,FALSE,TRUE,6,0,0
2010,Minnesota,FALSE,FALSE,27,0,0
2009,Maryland,FALSE,FALSE,80,0,0
2009,Florida,FALSE,TRUE,2,0,0
2009,Maryland,FALSE,FALSE,10,0,0
2009,Florida,FALSE,TRUE,2,0,0
2009,Florida,FALSE,TRUE,6,0,0
2009,Florida,FALSE,TRUE,2,0,0
2009,Florida,FALSE,TRUE,2,0,0
2009,Florida,FALSE,TRUE,2,0,0
2009,Florida,FALSE,TRUE,2,0,0
2009,Florida,FALSE,TRUE,6,0,0
2009,Minnesota,FALSE,FALSE,167,0,0
2009,Wisconsin,FALSE,FALSE,49,NA,NA
2009,Florida,FALSE,FALSE,4,0,0
2009,Florida,FALSE,FALSE,29,2,0
2009,Florida,FALSE,TRUE,14,1,0
2009,Florida,FALSE,TRUE,14,5,0
2009,California,FALSE,FALSE,12,0,0
2009,California,FALSE,FALSE,23,0,0
2009,California,FALSE,FALSE,20,0,0
2009,California,FALSE,FALSE,19,0,0
2009,California,FALSE,FALSE,10,0,0
2010,Illinois,FALSE,TRUE,9,0,0
2009,North Dakota,FALSE,FALSE,24,0,0
2010,Tennessee,FALSE,FALSE,13,0,0
2009,Massachusetts,FALSE,FALSE,39,1,0
2009,Florida,FALSE,FALSE,31,NA,NA
2009,Colorado,FALSE,FALSE,118,0,0
2009,Florida,FALSE,FALSE,30,0,0
2009,Colorado,FALSE,TRUE,34,1,0
2009,Colorado,FALSE,FALSE,27,1,0
2009,Maryland,FALSE,TRUE,5,2,0
2009,Illinois,FALSE,TRUE,4,0,0
2010,Illinois,FALSE,TRUE,8,0,0
2010,Illinois,FALSE,TRUE,9,0,0
2009,Florida,FALSE,TRUE,53,0,0
2010,Maryland,FALSE,TRUE,5,0,0
2009,Nevada,FALSE,TRUE,17,0,0
2009,Nevada,FALSE,TRUE,11,0,0
2010,New York,TRUE,TRUE,16,0,0
2010,New York,TRUE,FALSE,20,1,0
2010,Ohio,FALSE,TRUE,3,0,0
2009,South Carolina,FALSE,FALSE,6,0,0
2010,Connecticut,FALSE,TRUE,36,0,0
2010,Connecticut,FALSE,TRUE,8,0,0
2010,Massachusetts,FALSE,TRUE,9,0,0
2010,Minnesota,FALSE,TRUE,10,0,0
2010,Minnesota,FALSE,TRUE,7,0,0
2010,Minnesota,FALSE,TRUE,6,0,0
2010,Minnesota,FALSE,TRUE,17,0,0
2010,Tennessee,FALSE,TRUE,5,0,0
2010,Tennessee,FALSE,TRUE,10,0,0
2009,Florida,FALSE,FALSE,47,0,0
2009,Maryland,FALSE,TRUE,2,0,0
2009,Texas,FALSE,FALSE,11,0,0
2009,Maryland,FALSE,TRUE,9,1,0
2010,Kansas,FALSE,TRUE,2,0,0
2010,Kansas,FALSE,TRUE,2,0,0
2009,Pennsylvania,FALSE,FALSE,3,2,0
2010,Connecticut,FALSE,TRUE,8,0,0
2010,Michigan,FALSE,TRUE,68,2,0
2010,Michigan,FALSE,FALSE,17,0,0
2010,Wisconsin,FALSE,TRUE,205,0,0
2010,Minnesota,FALSE,TRUE,4,0,0
2009,Arizona,FALSE,FALSE,30,0,0
2010,Arizona,FALSE,FALSE,4,0,0
2010,Arizona,FALSE,FALSE,10,0,0
2010,Arizona,FALSE,FALSE,7,0,0
2009,Ohio,FALSE,TRUE,21,0,0
2010,Minnesota,FALSE,TRUE,14,0,0
2010,Florida,FALSE,FALSE,5,0,0
2009,California,FALSE,TRUE,10,0,0
2009,Michigan,FALSE,TRUE,33,0,0
2009,California,FALSE,TRUE,45,0,0
2010,Ohio,FALSE,TRUE,8,0,0
2010,New York,TRUE,FALSE,35,0,0
2010,New York,TRUE,TRUE,30,2,0
2009,Oregon,FALSE,TRUE,4,0,0
2010,Oregon,FALSE,TRUE,18,0,0
2009,Ohio,FALSE,TRUE,3,0,0
2010,Florida,FALSE,FALSE,17,0,0
2010,Florida,FALSE,TRUE,4,0,0
2010,Florida,FALSE,TRUE,5,0,0
2010,Florida,FALSE,TRUE,19,0,0
2010,New York,TRUE,TRUE,11,1,0
2009,New York,TRUE,FALSE,3,0,0
2010,Illinois,FALSE,FALSE,20,0,0
2010,Illinois,FALSE,TRUE,3,0,0
2010,Illinois,FALSE,TRUE,6,0,0
2009,Arizona,FALSE,FALSE,3,0,0
2009,Alabama,FALSE,TRUE,10,2,0
2010,Arizona,FALSE,FALSE,4,0,0
2010,Florida,FALSE,TRUE,3,0,0
2010,Pennsylvania,FALSE,TRUE,15,0,0
2010,Ohio,FALSE,TRUE,3,0,0
2010,Minnesota,FALSE,TRUE,4,0,0
2010,Minnesota,FALSE,FALSE,25,0,0
2010,Illinois,FALSE,TRUE,28,0,0
